"Data Source","World Development Indicators",

"Last Updated Date","2023-06-29",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Austria","AUT","Medium and high-tech exports (% manufactured exports)","TX.MNF.TECH.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.2112695398374","54.4661870675412","54.9314034395261","55.2778249007991","54.9501961624507","54.3446223968003","55.8184456308181","55.8653235723358","55.4894205960965","56.2713105299034","58.8933390360407","58.7735202357188","59.3114688857751","59.0448208039121","61.3670367641261","60.0457901329277","60.7317606731738","59.962934397347","59.2642370597863","59.5029518678313","59.9732364796687","59.9295946111354","61.0582615106613","62.0474343881918","61.9364073363207","62.3809919256488","62.5325882978905","61.2696171555484","61.1841685145304","62.223736494206","62.5373088637745","","",
"Azerbaijan","AZE","Medium and high-tech exports (% manufactured exports)","TX.MNF.TECH.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.2962876204588","15.2962876204588","15.2962876204588","15.2962876204588","15.2962876204588","15.2962876204588","15.2962876204588","12.0413875148982","14.6845262634894","13.4482825490883","14.1375184390298","13.1012943878303","13.9920424761331","15.4882903125895","23.6057555692091","21.9453623805509","11.8999118030186","10.9370007450684","11.1783376400423","12.9214240112986","17.2273848508812","13.8756612550178","14.7334168330174","15.4487919479391","12.6676277586794","16.7850739502663","28.2618970754628","26.1651294666793","23.2401143728698","31.9909806574929","34.2449484377479","","",
"Burundi","BDI","Medium and high-tech exports (% manufactured exports)","TX.MNF.TECH.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.7097745830631","11.7097745830631","11.7097745830631","11.7097745830631","26.8224929478735","11.0762292678971","2.15194417246159","1.14651659416938","4.27545654184004","4.11030157545338","4.46803362257086","0.510595441440953","2.75924689464731","26.7666966393784","11.6014492109898","32.558564800223","5.0902033467863","53.8710535087763","44.7540717257749","56.0135048790886","23.9650318924083","35.4235830111042","25.4193611796903","27.9461370698473","25.5309401839841","21.7239225552741","21.2307386659448","8.85617755707312","12.6891553061058","14.8335698244402","5.63005125963124","","",
"Belgium","BEL","Medium and high-tech exports (% manufactured exports)","TX.MNF.TECH.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.6833585390056","49.5896355186584","49.9311334136773","50.5495202964752","52.013447125281","52.5237986157737","53.1884313484757","52.9026981767005","53.7402125756341","53.9736004604057","53.731638720691","55.9727469256545","56.8608377677625","57.2572670677458","56.5321543230337","55.9807956982793","55.4081253337327","55.1793004984836","54.6650713494408","56.2926090865318","50.6193469146721","49.7626274084677","49.6276350471238","50.3907598224884","50.9352377010755","52.6960196523129","53.6349643252655","53.8496622092979","52.3013141530791","56.1615769201232","59.5960962423996","","",
"Benin","BEN","Medium and high-tech exports (% manufactured exports)","TX.MNF.TECH.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Burkina Faso","BFA","Medium and high-tech exports (% manufactured exports)","TX.MNF.TECH.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bangladesh","BGD","Medium and high-tech exports (% manufactured exports)","TX.MNF.TECH.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.41360249497733","4.51045208464875","5.65777122609959","4.25760961399886","3.13536429364869","5.92730470816436","5.26214748189636","5.23619739514622","3.12492555997322","3.12492555997322","3.32823858738819","2.59196986451968","2.22044690858979","2.60681998524391","3.36331075208342","3.97902061210022","2.92849230459827","4.34079484062213","2.83351853323631","2.67197194096643","2.14484622004356","2.02555496926701","2.13006894278896","1.80088879232127","1.80088879232127","1.86967789554948","1.86967789554948","1.86967789554948","1.86967789554948","1.86967789554948","1.86967789554948","","",
"Bulgaria","BGR","Medium and high-tech exports (% manufactured exports)","TX.MNF.TECH.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.1051168531099","35.1051168531099","35.1051168531099","35.1051168531099","35.1051168531099","35.1051168531099","35.1051168531099","31.7652690784183","30.8230377488545","28.229113029887","26.809321246649","27.8885184247587","28.8499880753467","28.9766746198792","26.9707954368094","28.4665827239632","27.7738695742144","30.5963029688608","32.4478744443432","35.3177871692536","35.4003337550898","35.9312038990679","34.6737181167282","36.8157815564844","39.0305272505829","42.1990058607063","43.4431504486858","42.9597467669112","44.6925973106557","46.2885693072141","48.6743149897775","","",
"Bahrain","BHR","Medium and high-tech exports (% manufactured exports)","TX.MNF.TECH.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.9859496261105","14.9859496261105","14.9859496261105","14.9859496261105","14.9859496261105","14.0573814889514","41.5239804080136","41.5239804080136","41.5239804080136","19.4975432730786","19.4975432730786","3.59303053631282","3.46704306535627","3.86803058217172","3.97774691375694","3.56022115705685","3.22953622151317","5.29262907407626","6.53232758782695","6.93252164716897","1.99250475952738","1.70665603584108","7.43189381428069","9.25803114888661","12.1977566366964","15.1944461338789","15.1922966497933","12.3905077575908","13.0742012335443","20.6785592878381","20.6785592878381","","",
"Bahamas, The","BHS","Medium and high-tech exports (% manufactured exports)","TX.MNF.TECH.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.3741897537949","18.3741897537949","18.3741897537949","18.3741897537949","18.3741897537949","18.3741897537949","18.3741897537949","18.3741897537949","47.3259437109519","53.7666857705685","53.5464659715447","59.6380342692048","65.8290418518257","69.6702033849105","74.6051974016093","65.4899156473147","71.3917464897529","56.4148227491897","56.2288016344585","52.3273474795829","53.9337813592902","62.4779088095254","66.9355434998241","73.9601179044624","67.9626032276507","63.225896334939","58.5788750888937","58.1677084803514","48.9862086634132","48.9862086634132","48.9862086634132","","",
